state,district,avg_monthly_updates,update_stability_score,anomaly_resolution_rate,resource_adequacy_score,capacity_classification,absorption_capability,explanatory_note
Karnataka,Chamrajanagar,5011.666666666667,48.665343203858676,1.0,46.9,Adequately Resourced,At Risk,Stable operations (5012 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Chamrajnagar,623.3333333333334,25.48275472844554,1.0,34.5,Under-Resourced,At Risk,Limited update activity (623/month) limits current capacity. High volatility suggests process issues.
Karnataka,Chickmagalur,3754.1666666666665,55.980135618150626,1.0,48.3,Adequately Resourced,At Risk,Stable operations (3754 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Chikkaballapur,7584.166666666667,45.68251659070569,1.0,48.4,Adequately Resourced,At Risk,Stable operations (7584 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Chikkamagaluru,2847.8333333333335,49.15774193920876,1.0,45.0,Adequately Resourced,At Risk,Stable operations (2848 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Chikmagalur,292.1666666666667,39.707418268529864,1.0,39.2,Adequately Resourced,At Risk,Stable operations (292 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Chitradurga,11645.333333333334,56.23957475272733,1.0,56.0,Adequately Resourced,At Risk,Stable operations (11645 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Dakshina Kannada,14745.666666666666,51.79170497512866,1.0,57.5,Adequately Resourced,At Risk,Stable operations (14746 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Davanagere,1276.1666666666667,39.332612278127996,1.0,40.0,Adequately Resourced,At Risk,Stable operations (1276 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Davangere,13109.666666666666,68.36391429689024,1.0,61.7,Adequately Resourced,At Risk,Stable operations (13110 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Dharwad,13673.5,55.67745978651202,1.0,57.8,Adequately Resourced,At Risk,Stable operations (13674 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Gadag,7023.333333333333,60.82974261895856,1.0,53.1,Adequately Resourced,At Risk,Stable operations (7023 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Gadag *,273.6666666666667,44.87461234337806,1.0,41.0,Adequately Resourced,At Risk,Stable operations (274 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Gulbarga,10534.0,54.71931107575242,1.0,54.4,Adequately Resourced,At Risk,Stable operations (10534 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Hasan,2548.8333333333335,32.833184144971206,1.0,39.0,Adequately Resourced,At Risk,Stable operations (2549 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Hassan,9132.333333333334,59.5975175954491,1.0,54.8,Adequately Resourced,At Risk,Stable operations (9132 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Haveri,12898.833333333334,53.0649219873943,1.0,56.1,Adequately Resourced,At Risk,Stable operations (12899 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Haveri *,260.0,23.795297275447126,1.0,33.6,Under-Resourced,At Risk,Limited update activity (260/month) limits current capacity. High volatility suggests process issues.
Karnataka,Kalaburagi,11875.166666666666,58.27168158625876,1.0,57.0,Adequately Resourced,At Risk,Stable operations (11875 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Kodagu,3267.3333333333335,60.27639550790889,1.0,49.3,Adequately Resourced,At Risk,Stable operations (3267 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Kolar,11348.5,56.5128128690075,1.0,55.8,Adequately Resourced,At Risk,Stable operations (11348 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Koppal,11309.666666666666,59.71016358408012,1.0,56.9,Adequately Resourced,At Risk,Stable operations (11310 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Mandya,11217.166666666666,59.417160934349454,1.0,56.7,Adequately Resourced,At Risk,Stable operations (11217 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Mysore,8855.5,55.874032812800856,1.0,53.2,Adequately Resourced,At Risk,Stable operations (8856 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Mysuru,8943.0,51.29401482101839,1.0,51.7,Adequately Resourced,At Risk,Stable operations (8943 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Raichur,18289.833333333332,65.64809503490227,1.0,65.8,Well Resourced,Yes,Strong operational capacity with 18290 avg monthly updates and 66/100 stability. Ready for demand growth.
Karnataka,Ramanagar,8237.333333333334,59.925683422305006,1.0,54.0,Adequately Resourced,At Risk,Stable operations (8237 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Ramanagara,0.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (0/month) limits current capacity. Requires staffing or process review.
Karnataka,Shimoga,5189.5,55.720284524525844,1.0,49.6,Adequately Resourced,At Risk,Stable operations (5190 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Shivamogga,5972.333333333333,60.61934605124817,1.0,52.0,Adequately Resourced,At Risk,Stable operations (5972 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Tumakuru,7440.666666666667,54.010892270511704,1.0,51.2,Adequately Resourced,At Risk,Stable operations (7441 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Tumkur,10258.166666666666,56.514757279001714,1.0,54.8,Adequately Resourced,At Risk,Stable operations (10258 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Udupi,7079.833333333333,53.61723196797185,1.0,50.7,Adequately Resourced,At Risk,Stable operations (7080 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Udupi *,1.3333333333333333,17.692120631776415,1.0,26.2,Under-Resourced,At Risk,Limited update activity (1/month) limits current capacity. High volatility suggests process issues.
Karnataka,Uttara Kannada,7928.0,51.33247615329215,1.0,50.7,Adequately Resourced,At Risk,Stable operations (7928 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Vijayanagara,3452.1666666666665,52.26648568302369,1.0,46.7,Adequately Resourced,At Risk,Stable operations (3452 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Vijayapura,9439.666666666666,57.11001759822122,1.0,54.2,Adequately Resourced,At Risk,Stable operations (9440 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,Yadgir,9884.666666666666,66.20589864490688,1.0,57.8,Adequately Resourced,At Risk,Stable operations (9885 avg updates) but moderate growth headroom. Monitor capacity trends.
Karnataka,yadgir,876.6666666666666,36.973397203826075,1.0,38.8,Adequately Resourced,At Risk,Stable operations (877 avg updates) but moderate growth headroom. Monitor capacity trends.
Kerala,Alappuzha,14825.0,59.59504270992932,0.5,52.8,Adequately Resourced,At Risk,Stable operations (14825 avg updates) but moderate growth headroom. Improve anomaly response.
Kerala,Ernakulam,24106.333333333332,57.26064750575042,1.0,68.5,Well Resourced,At Risk,Strong operational capacity with 24106 avg monthly updates and 57/100 stability. Monitor for demand surge.
Kerala,Idukki,7303.5,59.22036023520637,1.0,52.8,Adequately Resourced,At Risk,Stable operations (7304 avg updates) but moderate growth headroom. Monitor capacity trends.
Kerala,Kannur,21336.833333333332,57.909972089755094,1.0,66.1,Well Resourced,At Risk,Strong operational capacity with 21337 avg monthly updates and 58/100 stability. Monitor for demand surge.
Kerala,Kasaragod,11301.166666666666,59.31144913747316,1.0,56.8,Adequately Resourced,At Risk,Stable operations (11301 avg updates) but moderate growth headroom. Monitor capacity trends.
Kerala,Kasargod,644.8333333333334,25.15380369102648,1.0,34.4,Under-Resourced,At Risk,Limited update activity (645/month) limits current capacity. High volatility suggests process issues.
Kerala,Kollam,20877.833333333332,61.29705799572977,1.0,66.8,Well Resourced,Yes,Strong operational capacity with 20878 avg monthly updates and 61/100 stability. Ready for demand growth.
Kerala,Kottayam,13319.166666666666,62.08964100457567,0.5,52.2,Adequately Resourced,At Risk,Stable operations (13319 avg updates) but moderate growth headroom. Improve anomaly response.
Kerala,Kozhikode,29559.5,47.62020148993989,1.0,70.5,Well Resourced,At Risk,Strong operational capacity with 29560 avg monthly updates and 48/100 stability. Monitor for demand surge.
Kerala,Malappuram,44868.5,41.48677380195308,1.0,79.5,Well Resourced,At Risk,Strong operational capacity with 44868 avg monthly updates and 41/100 stability. Monitor for demand surge.
Kerala,Palakkad,23353.666666666668,64.79651743054092,1.0,70.4,Well Resourced,Yes,Strong operational capacity with 23354 avg monthly updates and 65/100 stability. Ready for demand growth.
Kerala,Pathanamthitta,9662.166666666666,66.85648946599774,1.0,57.8,Adequately Resourced,At Risk,Stable operations (9662 avg updates) but moderate growth headroom. Monitor capacity trends.
Kerala,Thiruvananthapuram,24219.666666666668,62.972431609943605,1.0,70.6,Well Resourced,Yes,Strong operational capacity with 24220 avg monthly updates and 63/100 stability. Ready for demand growth.
Kerala,Thrissur,23911.0,67.6931248594533,1.0,72.0,Well Resourced,Yes,Strong operational capacity with 23911 avg monthly updates and 68/100 stability. Ready for demand growth.
Kerala,Wayanad,6276.333333333333,69.54009295144053,1.0,55.5,Adequately Resourced,At Risk,Stable operations (6276 avg updates) but moderate growth headroom. Monitor capacity trends.
Ladakh,Kargil,518.1666666666666,26.50141060942419,1.0,34.8,Under-Resourced,At Risk,Limited update activity (518/month) limits current capacity. High volatility suggests process issues.
Ladakh,Leh,552.0,28.27273358615224,1.0,35.4,Adequately Resourced,At Risk,Stable operations (552 avg updates) but moderate growth headroom. Monitor capacity trends.
Lakshadweep,Lakshadweep,694.0,65.9329610422833,1.0,48.8,Adequately Resourced,At Risk,Stable operations (694 avg updates) but moderate growth headroom. Monitor capacity trends.
Madanapalle,Kadiri Road,2.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. Requires staffing or process review.
Madhya Pradesh,Agar Malwa,2963.5,43.16338432248488,1.0,43.0,Adequately Resourced,At Risk,Stable operations (2964 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Alirajpur,8701.666666666666,51.39590983452322,1.0,51.5,Adequately Resourced,At Risk,Stable operations (8702 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Anuppur,9242.166666666666,42.081321821789466,1.0,48.7,Adequately Resourced,At Risk,Stable operations (9242 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Ashok Nagar,11248.5,38.40236943531982,1.0,49.4,Adequately Resourced,At Risk,Stable operations (11248 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Ashoknagar,0.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Balaghat,19796.166666666668,40.642824342596384,1.0,58.5,Adequately Resourced,At Risk,Stable operations (19796 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Barwani,19589.333333333332,38.711007455353055,1.0,57.6,Adequately Resourced,At Risk,Stable operations (19589 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Betul,22484.666666666668,48.346062955573075,1.0,63.8,Adequately Resourced,At Risk,Stable operations (22485 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Bhind,16296.333333333334,51.44355093118443,1.0,58.9,Adequately Resourced,At Risk,Stable operations (16296 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Bhopal,28830.333333333332,54.07372516342167,1.0,72.0,Well Resourced,At Risk,Strong operational capacity with 28830 avg monthly updates and 54/100 stability. Monitor for demand surge.
Madhya Pradesh,Burhanpur,10280.5,38.36701405611134,1.0,48.4,Adequately Resourced,At Risk,Stable operations (10280 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Chhatarpur,23755.833333333332,49.38503829047535,1.0,65.4,Well Resourced,At Risk,Strong operational capacity with 23756 avg monthly updates and 49/100 stability. Monitor for demand surge.
Madhya Pradesh,Chhindwara,23659.0,43.12559043983343,1.0,63.1,Adequately Resourced,At Risk,Stable operations (23659 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Damoh,18307.333333333332,39.57525919016061,1.0,56.7,Adequately Resourced,At Risk,Stable operations (18307 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Datia,8687.5,47.7869005227208,1.0,50.2,Adequately Resourced,At Risk,Stable operations (8688 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Dewas,18221.5,40.3616778654131,1.0,56.9,Adequately Resourced,At Risk,Stable operations (18222 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Dhar,23446.5,43.55235196608627,1.0,63.1,Adequately Resourced,At Risk,Stable operations (23446 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Dindori,9869.333333333334,31.23011296188063,1.0,45.5,Adequately Resourced,At Risk,Stable operations (9869 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,East Nimar,5416.833333333333,53.65817034961202,1.0,49.1,Adequately Resourced,At Risk,Stable operations (5417 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Guna,19896.666666666668,32.15459762368742,1.0,55.6,Adequately Resourced,At Risk,Stable operations (19897 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Gwalior,22348.166666666668,51.94507422783037,1.0,65.0,Well Resourced,At Risk,Strong operational capacity with 22348 avg monthly updates and 52/100 stability. Monitor for demand surge.
Madhya Pradesh,Harda,4682.5,41.99433446751771,1.0,44.3,Adequately Resourced,At Risk,Stable operations (4682 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Harda *,1303.3333333333333,54.64588139724987,1.0,45.4,Adequately Resourced,At Risk,Stable operations (1303 avg updates) but moderate growth headroom. Monitor capacity trends.
Madhya Pradesh,Hoshangabad,11223.833333333334,49.352654906369956,0.5,45.7,Adequately Resourced,At Risk,Stable operations (11224 avg updates) but moderate growth headroom. Improve anomaly response.
